character_name,character_sex,character_age,character_occupation,character_is_alive,species_id,country_id,appearance_id
Терх Луконян,Женский,31,Трактирщица,True,8,,1867
Тибальт из Венгерберга,Мужской,32,Купец,True,8,2,1868
Тиберий,Мужской,64,Лучник,False,8,2,1869
Тибор Эггебрахт,Мужской,47,Монах,True,8,8,1870
Тиен'саэль,Мужской,19,Военачальник,False,11,,1871
Тиль Эхрад,Мужской,18,КузнецМенестрель,False,11,,1872
Тим Уззелл,Мужской,45,РазведчикСолдат,True,8,,1873
Тиммон,Мужской,68,Игрок в гвинт,True,8,21,1874
Тир,Мужской,29,ВоинКузнец,True,8,21,1875
Тиргви Тиршах,Мужской,48,Воин ярл,True,8,21,1876
Тирсс,Мужской,57,ПиратВоин,True,8,,1877
Сериал:Тиссая де Врие,Мужской,30,ЧародейАлхимик,True,8,,1878
Тиссая де Врие,Женский,28,Чародейка,True,8,,1879
Тит Гелас,Женский,28,ЧародейкаРектор академии,False,8,,1880
Тит Сорока,Мужской,61,Наркоторговец,True,7,18,1881
Тихий Омут,Мужской,65,Подмастерье кузнеца,True,8,,1882
Тициана Фреви,Женский,49,Кулачный боецСтранствующий рыцарьДворянка,True,8,,1883
Тйолд,Женский,38,Двимеандра,True,8,,1884
Тобиас,Мужской,55,Ведьмак,False,8,15,1885
Тобиас Гофман,Мужской,16,Стражник,False,8,29,1886
Тодор,Мужской,37,Солтыс деревни,True,8,,1887
Толстая Берта,Мужской,42,Кузнец,True,8,24,1888
Толстый Фред,Женский,17,Проститутка (ранее),True,8,,1889
Том Два Зуба,Мужской,67,Кулачный боец,True,8,24,1890
Томас Моро,Мужской,28,Бандит,False,8,,1891
Томил,Мужской,38,ЧародейУченый,False,8,29,1892
Томира,Мужской,28,Беженец,False,8,29,1893
Тонтон Зрога,Женский,59,Травница,False,8,,1894
Топин,Мужской,39,Боец,True,8,,1895
Тор Пилигрим,Мужской,37,Солтыс,True,8,21,1896
Торак,Мужской,46,Воин,False,7,,1897
Торгейр Красный,Мужской,18,Кузнец рун,False,8,21,1898
Торговец реликвиями,Мужской,37,ЯрлВоин,True,8,,1899
Тордар,Мужской,32,ТорговецСолдат (ранее),True,8,21,1900
Торкве,Мужской,23,Пират,False,8,,1901
Торлейф,Мужской,66,,True,8,21,1902
Торм,Мужской,54,Староста деревни,True,8,19,1903
Тормар,Мужской,24,Дворянин,True,8,21,1904
Торрес вар Эмрейс,Мужской,69,Ярл,False,8,8,1905
Торувьель,Мужской,17,Государственный деятель,True,11,,1906
Травник (Белый Сад),Женский,36,ПартизанВоеннослужащая (ранее),False,8,,1907
Травник (Белый Сад),Мужской,16,Торговец,True,8,,1908
Травница (Ведьмак),Мужской,27,Торговец,True,8,,1909
Трагээрн вар Вдыффир,Женский,42,Торговец,True,8,8,1910
Трактирщик (Кудлатый Мишка),Мужской,18,Эмиссар,True,8,29,1911
Трактирщик Олаф,Мужской,64,Трактирщик,True,8,29,1912
Трактирщица («Фазанерия»),Мужской,70,Трактирщик,False,8,,1913
Трейсе,Женский,34,Трактирщица,True,8,,1914
Трент,Мужской,45,ВедьмакРуководитель школы,False,8,,1915
Трентин,Мужской,54,Наемник,True,8,,1916
Три ведьмы,Мужской,20,Кузнец (мастер)Игрок в гвинт,True,8,,1917
Тригли,Женский,27,,True,8,,1918
Тринадцатый,Мужской,36,Рыбак,True,8,29,1919
Сериал:Трисс Меригольд,Мужской,58,Солдат,False,8,29,1920
Трисс Меригольд,Женский,56,Чародейка,True,8,29,1921
Тройден,Женский,66,ЧародейкаСоветница Фольтеста,True,8,24,1922
Троллиха из-под Вергена,Мужской,42,Государственный деятель,True,8,,1923
Тролль из Флотзама,Женский,32,,False,8,,1924
Тролль из-под Вергена,Мужской,55,,False,8,,1925
Трололо,Мужской,41,,False,8,,1926
Тубланк Мишеле,Мужской,37,Военнослужащий,False,8,,1927
Туве,Мужской,68,Наемник,False,8,21,1928
Тугдуаль,Женский,45,,True,8,,1929
Тузек,Мужской,33,Чародей,True,8,,1930
Тукай,Мужской,61,Кмет,True,8,,1931
Тьостар Мудрый,Мужской,22,,True,8,21,1932
Тьялве,Мужской,42,Староста деревни,False,8,21,1933
Тэкла,Мужской,58,,True,8,29,1934
Тэя,Женский,62,Служба Хозяйкам Леса,True,8,7,1935
Тюр,Женский,25,Воительница,True,8,,1936
Убин Великий,Мужской,69,АлхимикБиблиотекарь (ранее),False,8,21,1937
Уве (Пират),Мужской,46,Конунг,True,8,21,1938
Уве Молчун,Мужской,37,Пират,False,8,21,1939
Угго,Мужской,24,Воин,True,8,,1940
Удальрик,Мужской,67,Купец,True,8,21,1941
Удер де Вингальт,Мужской,28,Ярл,True,8,8,1942
Узурпатор,Мужской,47,Помощник-адьютант,False,8,8,1943
Улле Неудачник,Мужской,25,Военный и государственный деятель,False,8,21,1944
Улула,Мужской,65,Воин,True,8,21,1945
Ульве,Женский,48,,True,8,21,1946
Ульрих,Женский,24,Жрица,True,8,,1947
Ульрих (Ведьмак 2),Мужской,48,РыцарьВеликий Магистр,False,8,10,1948
Ульф,Мужской,59,РыцарьДворянин,True,8,21,1949
Ульф (Брат Рюрика),Мужской,20,,False,8,21,1950
Ульф (Ведьмак 3),Мужской,55,Ловец крабов,False,8,21,1951
Ульф (Фареры),Мужской,30,Рыбак,True,8,21,1952
Ума,Мужской,18,Воин,False,8,,1953
Умник,Мужской,24,,True,8,24,1954
Управитель,Мужской,48,Контрабандист,True,8,,1955
Ухач,Мужской,42,Страж,False,8,,1956
Фабиан Мейер,Мужской,68,КрысоловРемесленник,True,7,18,1957
Фабий Гайл,Мужской,61,Плотник,False,8,,1958
Фабио Сахс,Мужской,45,ИнквизиторПреступник,True,8,,1959
Фабио Сахс Старший,Мужской,46,Младший клерк,True,8,,1960
Фабрицио,X,28,,True,8,,1961
Фаелар,Мужской,23,Управляющий винодельнейДворянин,True,11,,1962
Фалас,Мужской,26,,True,8,,1963
Фалибор,Мужской,69,ЦиркачОружейник,True,8,24,1964
Фальбесон,Мужской,24,Солдат,True,8,2,1965
Фальвик,Мужской,46,Рыцарь,True,8,29,1966
Фалька,Мужской,60,РыцарьДворянин,True,8,24,1967
Фарамунд вар Койлиен,Женский,69,ДворянкаМятежница,False,8,8,1968
Фарид,Мужской,24,Председатель трибунала,True,8,,1969
Фаувэ,Мужской,46,Ученый,False,8,,1970
Фебус Равенга,Женский,25,Воительница,True,8,11,1971
Федора Кранн,Мужской,30,Трактирщик,True,7,,1972
Феларт,Женский,62,,True,8,2,1973
Феликс Грубб,Мужской,26,Дворянин,False,8,24,1974
Феликс Фавела,Мужской,41,Офицер,True,7,,1975
Фелиппе Калагранде,Мужской,63,Купец,False,8,24,1976
Фелиция Кори,Мужской,35,Мелкий преступникКарточный шулерЭкскурсовод,False,8,,1977
Фельдмаршал Дуб,Женский,34,ЧародейкаЦирюльник,False,8,,1978
Фенн,Мужской,16,,True,8,29,1979
Фергус вар Эмрейс,Мужской,42,Солдат,False,8,8,1980
Фергус Грем,Мужской,64,Государственный деятель,False,7,,1981
Ференс,X,60,Бронник (подмастерье)Торговец,True,7,,1982
Феркарт,Мужской,38,Оценщик недвижимостиCтраховщик,False,8,32,1983
Феррант де Леттенхоф,Мужской,34,ЧародейСоветник короля,False,8,,1984
Фетт де Амин,Мужской,48,Следователь,True,8,,1985
Фиалка,Мужской,66,РыцарьНаркоторговец,False,8,4,1986
Фиалка (Ведьмак 3),Женский,39,,True,8,24,1987
Фиаметта из Цидариса,Женский,28,Проститутка,True,8,32,1988
Фиггин Боднар,Женский,54,Королева,True,7,,1989
Фиггис Мерлуццо,Мужской,27,,True,7,,1990
Филавандрель,Мужской,39,НаемникСолдатКузнец,True,11,,1991
Филиберт фон Виттен,Мужской,57,Советник королевыОдин из предводителей эльфов Синих гор (ранее),True,8,,1992
Филип Стенгер,Мужской,25,ПреступникЛидер бандыСтранствующий рыцарь (ранее),False,8,29,1993
Филипп Ван Мурлегем,Мужской,21,Наместник ВеленаВоеннослужащий (ранее),False,8,,1994
Филиппа Эйльхарт,Мужской,21,Аристократ,True,8,24,1995
Финнеас,Женский,68,ЧародейкаПолитический деятель,False,8,,1996
Фиона,Мужской,23,Игрок в гвинт,True,8,29,1997
Фиораванти,Женский,40,Королева,False,8,,1998
Фиц-Остерлен (кадет),Мужской,21,,True,8,8,1999
Флавиус Мишеле,Мужской,65,Курсант,True,8,,2000
Флинн Шельма,Мужской,42,Наемник,False,8,,2001
Флокет,Мужской,26,Разбойник,True,8,,2002
Флориан Веррье,Мужской,57,Наемник,False,8,29,2003
Флоуренс Деланной,Мужской,49,Дворянин,False,8,,2004
Фолан,Мужской,58,ИсторикЯзыковед,False,8,21,2005
Фолкерт,Мужской,62,ВоинДружинник Хьялмара,False,9,,2006
Фольтест,Мужской,66,Ученик травника,False,8,29,2007
Фонс,Мужской,33,Государственный деятель,False,8,24,2008
Форст Болин,Мужской,38,Преступник,False,8,,2009
Форштеркранц,Мужской,67,Убийца,False,8,,2010
Франк,Женский,26,Аптекарша,True,8,,2011
Франклин Майерсдорф,Мужской,42,Ведьмак,True,9,,2012
Франклин Хофмайер,Мужской,41,Пчеловод,True,9,,2013
Франн,Мужской,35,,True,8,32,2014
Франс Торквил,Женский,56,,True,8,29,2015
Франсуа ле Гофф,Мужской,62,Констебль,True,8,,2016
Франц,Мужской,60,Странствующий рыцарь,False,8,24,2017
Францеска Финдабаир,Мужской,66,Солдат,False,11,,2018
Франциск Бедлам,Женский,36,КоролеваЧародейка,True,8,,2019
Фрегеналь,Мужской,62,Криминальный авторитетКороль Нищих,True,8,,2020
Фредефальк,Мужской,24,ДруидЧародей,True,8,14,2021
Фредэгард,Мужской,59,Князь,True,8,,2022
Фрейксенет,Мужской,67,,True,8,5,2023
Фридрих из Оксенфурта,Мужской,61,ВоеводаДворянин,True,8,24,2024
Фрик,Мужской,63,Философ,True,8,24,2025
Сериал:Фрингилья Виго,Мужской,47,Солдат,False,8,8,2026
Фрингилья Виго,Женский,42,Чародейка,True,8,,2027
Фритц,Женский,61,Чародейка,True,8,,2028
Фритьоф,Мужской,38,Контрабандист,False,8,21,2029
Фукусья,Мужской,53,ДруидВедермакар,True,8,,2030
Фулько Артевельде,Женский,33,,True,8,27,2031
Фульмар,Мужской,28,Чиновник,True,8,21,2032
Фусон,Мужской,54,Друид (?),True,8,29,2033
Ффыон вар Гаернель,Мужской,55,Сапожник,True,8,8,2034
Фэнгиль,Мужской,29,Военнослужащий,False,11,,2035
Фэнне,Мужской,62,ПартизанКомандир отряда,False,8,24,2036
Хаварт вар Моэхоэн,Женский,35,,True,8,8,2037
Хавьер Лемменс,Мужской,38,Военачальник,True,8,8,2038
Хагмар,Мужской,24,ШпионИнженер,False,8,,2039
Халимир из Черного Фридланда,Мужской,23,,True,8,,2040
Халлар Бурый,Мужской,17,Рыцарь,False,8,8,2041
Халлдис,Мужской,25,Разбойник,True,8,,2042
Хальбьорн,Женский,15,,True,8,21,2043
Хамаль аль Данбали,Мужской,42,Воин,False,8,22,2044
Хаммонд,Мужской,19,КупецКоллекционер оружияИгрок в гвинт,True,8,21,2045
Харальд,Мужской,35,ПреступникНаемникРаботорговец,False,8,21,2046
Харальд ан Крайт,Мужской,68,Старейшина деревни,False,8,21,2047
Харальд Горд,Мужской,65,Конунг,True,7,,2048
Харальд Перопых,Мужской,35,Наемник,True,8,,2049
Харальд Собачья Морда,Мужской,54,Игрок в гвинт,True,8,21,2050
Харен Брогг,Мужской,49,ЯрлКорабельщик,True,8,29,2051
Харлан Тзара,Мужской,64,Гавенкар,False,8,,2052
Хармонд,Мужской,68,ЧародейУчёный,False,8,2,2053
Хасельквист,Мужской,22,Придворный шут,False,8,,2054
Хассо Планк,Мужской,63,Купец,True,8,,2055
Хегель Гроссбарт,Мужской,50,,True,8,21,2056
Хейлин,Мужской,62,Разбойник,False,8,21,2057
Хеймдалль,Женский,17,,True,8,21,2058
Хеймо Кантор,Мужской,63,Воин,True,8,,2059
Хелена Колдуэлл,Мужской,24,Убийца,False,8,16,2060
Хелоиза Тиссен,Женский,52,,True,8,12,2061
Хельга,Женский,20,Дворянка,True,8,,2062
Хельма,Женский,19,,True,8,24,2063
Хельмер,Женский,20,Крестьянка,True,8,15,2064
Хемминкс,Мужской,43,Крестьянин,True,8,,2065
Хен Гедымдейт,Мужской,16,Ведьмак,False,8,,2066
Хенк,Мужской,46,Чародей писательРектор академии[1],False,8,,2067
Хенсельт,Мужской,25,Наемник,False,8,10,2068
Херозa Фуэрте,Мужской,44,Государственный деятель,False,8,,2069
Хикерен Коэн,Мужской,44,Наемный убийца,True,7,,2070
Хильда,Мужской,53,Кузнец,True,8,21,2071
Хильдергарда Золсток,Женский,16,,False,8,29,2072
Химена де Сепульведа,Женский,22,,True,8,,2073
Химке,Женский,35,,True,8,29,2074
Хирд,Мужской,34,Разбойник,True,8,,2075
Хиреадан,Мужской,20,КузнецУченик чародея,False,11,,2076
Хиркья Друммонд,Мужской,27,Партизан,True,8,21,2077
Хлоя Штиц,Женский,23,Воительница,True,8,8,2078
Хоббс Панкера,Женский,22,Преступница,False,8,,2079
Хозяин Стрепта,Мужской,23,Купец,True,8,33,2080
Хозяин таверны,Мужской,52,Лорд,True,8,,2081
Холоферн Майерсдорф,Мужской,25,,True,9,,2082
Холофернес,Мужской,15,Пчеловод,True,9,,2083
Холофернес Хофмайер,Мужской,65,,True,9,,2084
Хольгер Чернорук,Мужской,51,,True,8,21,2085
Хораб,Мужской,45,Ярл,True,8,,2086
Хорват,Мужской,28,Солтыс Биндюги,True,8,,2087
Хорм Акерспаарк,Мужской,60,Дворянин,True,8,19,2088
Хорниц,Мужской,31,РыцарьДворянин,True,8,,2089
Хорст Борсоди,Мужской,64,Бандит,False,8,24,2090
Хотспорн,Мужской,26,Аукционер,False,8,,2091
Хочибор Пятка,Мужской,36,Купец,False,8,29,2092
Храсвельг,Мужской,31,Налоговый инспектор,True,8,,2093
Храт Камневзвар,Мужской,34,,True,7,18,2094
Хромой Гервин,Мужской,26,Корчмарь (?),True,8,,2095
Хуан Гуттьерес,Мужской,55,РазбойникНаемник (ранее),True,8,,2096
Хуан Пабло Вассермиллер,Мужской,56,Наемник,True,8,34,2097
Хуберт,Мужской,55,Дворянин,True,8,24,2098
Хуби,Мужской,53,Нищий,False,8,24,2099
Хурн,Мужской,62,,True,8,21,2100
Хьорт,Мужской,61,,False,8,21,2101
Хьюго из Ривии,Мужской,46,ДруидСоветник ярла,True,8,,2102
Хьялмар ан Крайт,Мужской,46,Принц-консорт,True,8,21,2103
Цезарь Бильзен,Мужской,48,Воин Ярл клана (опционально)Конунг (опционально),False,7,,2104
Церан из Цинтры,Мужской,16,Бухгалтер,True,8,33,2105
Церро,Мужской,60,Король,True,8,24,2106
Циния Хофмайер,Женский,15,Королева,False,9,,2107
Цинтия,Женский,65,,True,8,8,2108
Цинтриец,Женский,52,ЧародейкаШпионка,False,8,33,2109
Сериал:Цири,Мужской,39,Дворянин (?)НаемникПреступник,False,8,33,2110
Цири (Внучка Ярре),Женский,44,Княжна,True,8,,2111
Цирилла,Женский,68,,True,8,33,2112
Цирра из Цинтры,Женский,25,Ведьмачка или императрица (опционально),True,8,33,2113
Чемпион Чемпионов,Женский,47,Королева,True,8,,2114
Черный Богдан,Мужской,34,Кулачный боец,True,8,29,2115
Черный кот и черный пес,Мужской,41,Наездник,True,8,,2116
Чеслав,X,53,Питомцы-компаньоны,True,8,29,2117
Чеслав (Белый Сад),Мужской,48,,True,8,29,2118
Чехослав,Мужской,68,Крестьянин,True,8,24,2119
Чиаран аэп Деарб,Мужской,29,Староста деревни,False,11,,2120
Чижик,Мужской,16,Партизан,True,8,29,2121
Чилия,Мужской,51,Арбалетчик,False,8,,2122
Чиновница,Женский,15,Жена солтыса,True,8,29,2123
Чистильщик,Женский,52,Чиновница,True,8,,2124
Чоп,Мужской,68,Чистильщик обуви,True,8,,2125
Ша,Мужской,63,Подмастерье кузнеца,True,10,,2126
Шани,Женский,58,Королева,False,8,24,2127
Шарль Ланзано,Женский,55,МедикПреподаватель,False,8,,2128
Швабра,Мужской,28,,True,8,,2129
Швайцер,Мужской,18,Дворник,True,8,,2130
Швейцар («Клуб Мандрагора»),Мужской,48,,False,8,,2131
Шеала де Тансервилль,Мужской,30,Швейцар,True,8,14,2132
Шевлов,Женский,17,ЧародейкаСоветница королевы,False,8,24,2133
Шеймус Хольт,Мужской,20,НаемникСолдат (ранее),True,8,24,2134
Шелдон Скаггс,Мужской,68,Наездник,True,7,18,2135
Шептуха,Мужской,58,Военнослужащий,True,8,,2136
Шехтер,Женский,60,Ведьма,False,8,24,2137
Шиадаль,Мужской,48,Крестьянин,False,11,,2138
Шилярд Фиц-Эстерлен,Женский,56,,True,8,8,2139
Шимко,Мужской,29,Дипломат,False,8,29,2140
Шимон Гилька,Мужской,48,,True,8,,2141
Ширру,Мужской,42,Помощник Фьерабраса,True,8,,2142
Шлиман,Мужской,20,Убийца агент,False,8,,2143
Шрёдингер,Мужской,49,Профессор археологии,True,8,,2144
Шрадер,Мужской,37,Ведьмак,True,8,,2145
Шрам,X,44,,True,8,,2146
Штепан,Мужской,44,БандитНаемник,False,8,24,2147
Шут,Мужской,26,КорчмарьИгрок в гвинт,True,8,,2148
Шъееназ,Мужской,35,,True,8,,2149
Щук,Женский,63,,True,8,29,2150
Щука,Мужской,25,Бандит,False,8,,2151
Щукобоб,Мужской,35,ШпионРазведчик,False,8,,2152
Эанна,Мужской,38,Воевода,True,8,17,2153
Эвальд Борсоди,Женский,28,Дворянка,False,8,24,2154
Эван,Мужской,30,Преступник,False,8,29,2155
Эван Гельвет,Мужской,29,,True,8,8,2156
Эвдора Брекенриггс,Мужской,53,Пристав,True,7,18,2157
Эвелина Галло,Женский,33,,True,11,,2158
Эверден из Ринды,Женский,35,Артистка циркаПрофессиональная воровка,True,8,,2159
Эверетт,Мужской,32,,True,8,29,2160
Эвермир,Мужской,42,,True,8,,2161
Эвива вар Анагыд,Мужской,22,,True,8,,2162
Эврен,Женский,34,Дворянка,True,6,,2163
Эган,Мужской,34,,False,8,,2164
Эгберт,Мужской,16,ВедьмакНаёмный убийца,False,8,24,2165
Эгиль,Мужской,48,Инквизитор,False,8,21,2166
Эгир Рыбак,Мужской,48,Друид,True,8,21,2167
Эгле,Мужской,38,Наездник,True,8,24,2168
Эгмунд,Женский,66,,False,8,11,2169
Эгнар,Мужской,17,Дворянин,True,8,21,2170
Эгон,Мужской,64,ВоинДружинник Хьялмара,False,8,15,2171
Эдвин Лейстхем,Мужской,45,Государственный деятель,True,8,10,2172
Эдвина Дуссарт,Мужской,59,Рыцарь,True,8,,2173
Эдгар,Женский,37,,True,8,29,2174
Эдмунд Бамблер,Мужской,31,Грабитель,False,8,2,2175
Эдмунд Тиссен,Мужской,57,Учёный-зоологПреподаватель,True,8,12,2176
Эдна вар Аттре,Мужской,24,Дворянин,True,8,8,2177
Эзехиль Хильдегард,Женский,22,,True,8,,2178
Эитнэ,Мужской,40,Исследователь,True,8,,2179
Эйвар Хаттори,Женский,60,Лидер дриадПравитель Брокилона,True,11,,2180
Эйвинд,Мужской,17,Мастер-оружейник,True,8,21,2181
Эйк из Денесле,Мужской,42,Скальд,True,8,24,2182
Эйлан,Мужской,54,Рыцарь,False,8,8,2183
Эйлемберт,Женский,46,Дворянка,True,8,33,2184
Эйнар,Мужской,55,ДворянинРыцарь,True,8,21,2185
Эйнар Гуссель,Мужской,45,Кулачный боец,True,7,,2186
Эйприль Венхавер,Мужской,34,Староста общиныТорговецЦирюльник,True,8,,2187
Эйрик,Женский,49,Чародейка,True,8,21,2188
Эйст Тиршах,Мужской,61,,True,8,21,2189
Сериал:Эйст Турсеах,Мужской,22,ВоинПутешественникМонарх,False,8,21,2190
Эккехард из Соддена,Мужской,19,КонунгКороль Цинтры,True,8,27,2191
Эктор Ляабс,Мужской,67,Король,False,8,,2192
Экхарт Хенесси,Мужской,17,Солтыс,True,8,10,2193
Элан Трахе,Мужской,57,СолдатЗнаменосец,False,8,,2194
Элеас,Мужской,19,ВоеначальникПисатель,True,11,,2195
Элен из Каэдвена,Мужской,41,Партизан,False,8,10,2196
Элеонора Рундурин-Пиготт,Женский,26,Королева,False,7,,2197
Элеонора фон Эбнер,Женский,15,Кулинар,True,8,24,2198
Элид,Женский,37,Дворянка,True,8,24,2199
Элиза,Мужской,63,,True,8,5,2200
Элихаль,Женский,33,Королева,True,11,,2201
Элла,Мужской,21,Портной,True,8,24,2202
Эллен Давен,Женский,36,ПредпринимательПроститутка (ранее),True,8,32,2203
Элмер,Женский,42,Бард,True,8,11,2204
Эльгар,Мужской,39,Дворянин,True,8,,2205
Эльдайн,Мужской,65,Ведьмак,True,11,,2206
Эльдар де Кастеберг,Мужской,46,ПартизанКупец (ранее),False,8,,2207
Эльза,X,64,,True,8,29,2208
Эльза Вильге,Женский,17,Трактирщица,True,8,,2209
Элькана Фостер,Женский,55,Лучница,True,7,,2210
Эльтибальд,Мужской,40,Военнослужащий,False,8,,2211
Эльтон,Мужской,36,ЧародейУчёный,True,8,,2212
Эльф-ремесленник,Мужской,56,,True,11,,2213
Эльфийка Темноводья,Мужской,28,Ремесленник,True,11,,2214
Эльфка (Побережье Пали-Гап),Женский,24,,True,11,,2215
Сериал:Эмгыр вар Эмрейс,Женский,69,,True,8,8,2216
Эмгыр вар Эмрейс,Мужской,19,Император,True,8,8,2217
Эмиель Регис,Мужской,45,Государственный деятель,False,8,,2218
Эмильен,Мужской,70,ЦирюльникФилософ,True,8,,2219
Эммерих Готтшальк,Мужской,43,Рабочий,False,8,,2220
Энгус,Мужской,57,Ученый,True,8,24,2221
Энджей,Мужской,70,ДворянинВоин,True,8,,2222
Энцо Эчеверриа,Мужской,41,АлхимикАвтор книг,True,8,29,2223
Эразм Вегельбуд,Мужской,43,Рыцарь,False,8,24,2224
Эрвилл,Мужской,22,Дворянин,True,8,5,2225
Эревард,Мужской,47,Король,False,8,,2226
Эревард II,Мужской,55,Князь,True,8,,2227
Эредин Бреакк Глас,Мужской,24,Государственный деятель,True,11,,2228
Эрик ван Врог,Мужской,16,Военный и государственный деятель,False,8,24,2229
Эрик Вогель,Мужской,30,ВельможаИгрок в гвинт,True,8,,2230
Эрик Демартин,Мужской,23,Рыцарь,True,8,24,2231
Эрик Дюбуа,Мужской,50,Государственный деятель,False,8,24,2232
Эрик Стилтон,Мужской,70,ЗемлевладелецДворянин,True,8,,2233
Эрик фон Кидон,Мужской,41,ЧародейТиромант,True,8,24,2234
Эрика,Мужской,36,РыцарьБандит,False,8,21,2235
Эркин фон Блант,Женский,33,,True,8,29,2236
Эрланд из Ларвика,Мужской,32,РыцарьШпион,True,8,21,2237
Эрленд ан Крайт,Мужской,28,ВедьмакМатрос (ранее),True,8,21,2238
Эрлинг,Мужской,34,Конунг,True,8,21,2239
Эрмелла,Мужской,39,Ловец жемчугаМародер,True,8,,2240
Эрнест фон Эверек,Женский,49,Княгиня,True,8,24,2241
Эрнст ван Хоорн,Мужской,50,Дворянин,True,8,24,2242
Эрнст Гольтц,Мужской,20,КузнецПредприниматель,True,8,,2243
Эррдиль,Мужской,64,РыцарьБандит,False,11,,2244
Эскайрак,Мужской,52,Корчмарь,True,8,,2245
Эскель,Мужской,31,Наемник,False,8,,2246
Эсси Давен,Мужской,58,Ведьмак,True,8,,2247
Эстерад Тиссен,Женский,31,Бард,False,8,12,2248
Эстериль Тиссен,Мужской,58,Государственный деятель,False,8,12,2249
Эстерхази,Мужской,30,Государственный деятель,True,8,34,2250
Эсчива из Соддена,Мужской,61,Оружейник,True,8,27,2251
Этайн из Цидариса,Женский,37,Королева,True,8,32,2252
Этриэль,Мужской,60,Государственный деятель,True,11,,2253
Эулалия фон Эверек,Женский,37,ПартизанУкротительница зверей,True,8,24,2254
Эурнэйд,Женский,66,Дворянка,False,8,29,2255
Эхель Трайгльтан,Женский,34,Послушница,True,11,,2256
Юз,Мужской,44,ПартизанСолдат,False,8,29,2257
Юз Йанновиц,Мужской,18,Стражник,True,8,,2258
Юлиан,Мужской,40,Солдат,False,8,12,2259
Юлия Кеньон,Мужской,19,Купец,True,8,,2260
Юнод из Бельхавена,Женский,15,Мародёрка (ранее),True,8,,2261
Юрган Болт,Мужской,49,Ведьмак,False,7,,2262
Юстианна ан Крайт,Мужской,65,Старейшина гильдии лесорубов,False,8,21,2263
Юстин Ингвар,Женский,18,Пиратка,True,7,,2264
Ютта ан Димун,Мужской,50,Кузнец,True,8,21,2265
Яап,Женский,29,Воительница,True,8,24,2266
Яап из Бен Глеана,Мужской,36,Кмет (?),False,8,10,2267
Явинн Бук,Мужской,46,Ученик ведьмаков,False,7,18,2268
Явнут де Богар,Мужской,40,Солдат,True,8,24,2269
Явор,Мужской,63,Хозяин ткацкой фабрики,True,8,21,2270
Яга (ведьма),Мужской,39,Воин,True,8,,2271
Ягна,Женский,39,Ведьма,True,8,29,2272
Ягода,Женский,66,,False,8,2,2273
Яевинн,Женский,67,,False,11,,2274
Язон Варда,Мужской,63,ПартизанОфицер (ранее),False,7,,2275
Яки Рафиберг,Мужской,22,НаемникСолдат,False,7,,2276
Якоб,Мужской,26,Игрок в гвинт,True,8,,2277
Яков из Альдерсберга,Мужской,30,Лесоруб,False,8,,2278
Яков Орнштайн,Мужской,38,Магистр ОрденаРыцарьЧародей,False,8,,2279
Якуб де Сепульвед,Мужской,61,Охотник серийный убийца,True,8,24,2280
Якуб Рута,Мужской,36,Предприниматель,True,8,24,2281
Ямроз,Мужской,16,ДворянинВинодел,True,8,29,2282
Ямурлак (человек),Мужской,51,,False,8,24,2283
Ян Вердун,Мужской,49,ШпионГонец,False,8,29,2284
Ян Геермер,Мужской,61,РазбойникСолдат (ранее),False,8,29,2285
Ян Гросса,Мужской,23,ПартизанСолдат (ранее),False,8,24,2286
Ян из Лан Эксетера,Мужской,22,Бухгалтер,False,8,12,2287
Ян Иохим,Мужской,22,Капитан стражиСледователь,True,8,10,2288
Ян Кальвейт,Мужской,27,РыцарьДворянин,True,8,,2289
Ян Кронин,Мужской,56,Военный и государственный деятель,True,8,,2290
Ян Леннер,Мужской,35,,True,8,,2291
Ян Малкин,Мужской,57,Шпион,True,8,,2292
Ян Наталис,Мужской,59,Наемник,False,8,29,2293
Янина,Мужской,29,Военный и государственный деятель,True,8,24,2294
Янко,Женский,61,Крестьянка,True,8,15,2295
Янне,Мужской,63,Крестьянин,True,8,29,2296
Яннек из Блавикена,Мужской,49,Солдат,False,8,24,2297
Янник Брасс,Мужской,68,Рыбак,True,7,,2298
Янник Делен,Мужской,62,Наемник,False,8,29,2299
Януш,Мужской,57,,True,8,24,2300
Ярен,Мужской,32,Офицер,True,8,29,2301
Яромир,Мужской,40,Крестьянин,False,8,24,2302
Ярополк,Мужской,15,Антиквар,True,8,15,2303
Ярополк (Орлиный Ручей),Мужской,65,Охотник,False,8,15,2304
Ярпен Зигрин,Мужской,23,Крестьянин,True,7,18,2305
Ярре,Мужской,53,Наёмник,True,8,29,2306
Ячемир,Мужской,55,Писатель учёный жрецСолдат (ранее)Послушник (ранее),True,8,29,2307
Ящер,Мужской,22,Солдат,False,8,,2308
